,Processor,Graphics Card,Screen Size(inch),RAM(GB),SSD(GB),link,OS,HDD(GB),brand,Normal,price EG,store
488, AMD Ryzen 5-5600H,geforce gtx 1650 graphi,17.3,32.0,2000,https://www.ubuy.com.eg/en/product/47LLX33BY-2021-lenovo-legion-5-17-3-fhd-gaming-laptop-computer-amd-ryzen-5-5600h-beats-intel-i7-9750h-32gb-ram-1tb-pcie-ssd-nvidia-geforce-gtx-1650,1,0,2021,0,28616.0,ubuy
489, AMD Ryzen 5-5600H,geforce gtx 1650 graphi,17.3,64.0,2000,https://www.ubuy.com.eg/en/product/47LLX33BY-2021-lenovo-legion-5-17-3-fhd-gaming-laptop-computer-amd-ryzen-5-5600h-beats-intel-i7-9750h-32gb-ram-1tb-pcie-ssd-nvidia-geforce-gtx-1650,1,0,2021,0,32845.0,ubuy
490, AMD Ryzen 7 5700U,ryzen 7 5700u,13.3,8.0,512,https://www.ubuy.com.eg/en/product/14UOV76L0-asus-zenbook-13-um325ua-ds71-13-3-ryzen-7-5700u-8-gb-ram-512-gb-ssd,2,0,ASUS,1,16563.0,ubuy
491, AMD Ryzen 7 5700U,ryzen 7 5700u,13.3,8.0,512,https://www.ubuy.com.eg/en/product/14UOV76L0-asus-zenbook-13-um325ua-ds71-13-3-ryzen-7-5700u-8-gb-ram-512-gb-ssd,2,0,ASUS,1,17006.0,ubuy
492, Intel Core i5-1135G7,intel iris xe graphics,15.6,8.0,256,https://www.ubuy.com.eg/en/product/3E9FUS-acer-aspire-5-a515-56-50rs-15-6-full-hd-ips-display-11th-gen-intel-core-i5-1135g7-intel-iris-xe-grap,1,0,Acer,1,10555.0,ubuy
493,Athlon Gold 3150U,amd radeon,17.3,8.0,128,https://www.ubuy.com.eg/en/product/1IDMIVE60-hp-17z-cp000-home-business-laptop-jet-black-amd-athlon-gold-3150u-2-core-8gb-ram-128gb-ssd-17-3-hd-1600x900-amd-radeon-wifi-bluetooth,2,128,HP,1,12562.0,ubuy
494,Intel Core i5-10200H,geforce gtx 1650,15.6,16.0,256,https://www.ubuy.com.eg/en/product/1BFOVPK6E-msi-gf63-15-6-full-hd-gaming-laptop-intel-core-i5-10200h-16gb-ddr4-256gb-ssd-pci-e-nvidia-geforce-gtx-1650-max-q-graphics-windows-10-home,2,256,MSI,0,19744.0,ubuy
495,Intel Core i7-11370H,geforce rtx 3060 - 512g,15.6,16.0,512,https://www.ubuy.com.eg/en/product/5IF5U9S-asus-tuf-dash-15-6-gaming-laptop-intel-11th-gen-i7-16gb-memory-nvidia-geforce-rtx-3060-512gb-ssd-ecl,2,512,ASUS,0,33421.0,ubuy
496,"AMD Ryzen 5, AMD Ryzen",ryzen 5 4500u,14,4.0,0,https://www.ubuy.com.eg/en/product/GOF8JNK-lenovo-v14-are-82dq-ryzen-5-4500u-2-3-ghz-win-10-pro-64-bit-4-gb-ram-1-tb-hdd-14-tn-1920-x-1080-full,2,1000,Lenovo,1,14082.0,ubuy
497,i5-1135G7,iris xe graphics,14.0,8.0,256,https://www.ubuy.com.eg/en/product/2AD2ISSA-lenovo-thinkpad-x1-yoga-gen-6-laptop-14-0-fhd-ips-touch-400-nits-i5-1135g7-iris-xe-graphics-8gb-256g,2,256,Lenovo,1,28052.0,ubuy
498,Intel® Core? i7-9750H,geforce gtx 1660ti,15.6,16.0,256,https://www.ubuy.com.eg/en/product/44MEMBA-msi-gl63-9sdk-879-15-6-gaming-laptop-120hz-display-intel-core-i7-9750h-nvidia-geforce-gtx-1660ti-16g,1,1000,MSI,0,36171.0,ubuy
500, AMD Ryzen 7 5800H,geforce rtx 3050,15.6,16.0,512,https://www.ubuy.com.eg/en/product/4K444H7WC-asus-vivobook-pro-15-oled-ultra-slim-laptop-15-6-fhd-oled-display-amd-ryzen-7-5800h-cpu-nvidia-geforce-rtx-3050-16gb-ram-512gb-ssd-windows-11,1,0,ASUS,1,36016.0,ubuy
501, AMD Ryzen 7 5800H,geforce rtx 3050,15.6,16.0,512,https://www.ubuy.com.eg/en/product/4K444H7WC-asus-vivobook-pro-15-oled-ultra-slim-laptop-15-6-fhd-oled-display-amd-ryzen-7-5800h-cpu-nvidia-geforce-rtx-3050-16gb-ram-512gb-ssd-windows-11,1,0,ASUS,1,23350.0,ubuy
502, 11th gen i7-1185G7,intel iris xe graphics,14,16.0,512,https://www.ubuy.com.eg/en/product/7W7Z3AXW-latest-lenovo-thinkpad-x1-carbon-gen-9-14-fhd-ultrabook-11th-gen-i7-1185g7-16-gb-ddr4-512-gb-ssd-int,1,0,Latest,1,45532.0,ubuy
503,Intel i7-10750H,geforce gtx 1650 max-q,14,16.0,512,https://www.ubuy.com.eg/en/product/1E6QJHY-acer-conceptd-3-ezel-cc314-72g-72sx-convertible-creator-laptop-intel-i7-10750h-geforce-gtx-1650-max,1,0,Acer,1,20961.0,ubuy
504, AMD Ryzen 9 5900HS,geforce rtx 3060,14,16.0,1000,https://www.ubuy.com.eg/en/product/1CCLBIU04-asus-rog-zephyrus-g14-gaming-laptop-14-144hz-full-hd-16-9-ips-display-16gb-memory-1tb-ssd-amd-ryzen-9-5900hs-nvidia-geforce-rtx-3060,1,0,Asus,0,29690.0,ubuy
505, AMD Ryzen 9 5900HS,geforce rtx 3060,14,24.0,1000,https://www.ubuy.com.eg/en/product/1CCLBIU04-asus-rog-zephyrus-g14-gaming-laptop-14-144hz-full-hd-16-9-ips-display-16gb-memory-1tb-ssd-amd-ryzen-9-5900hs-nvidia-geforce-rtx-3060,1,0,Asus,0,34767.0,ubuy
506, AMD Ryzen 9 5900HS,geforce rtx 3060,14,40.0,1000,https://www.ubuy.com.eg/en/product/1CCLBIU04-asus-rog-zephyrus-g14-gaming-laptop-14-144hz-full-hd-16-9-ips-display-16gb-memory-1tb-ssd-amd-ryzen-9-5900hs-nvidia-geforce-rtx-3060,1,0,Asus,0,35614.0,ubuy
507, AMD Ryzen 9 5900HS,geforce rtx 3060,14,40.0,2000,https://www.ubuy.com.eg/en/product/1CCLBIU04-asus-rog-zephyrus-g14-gaming-laptop-14-144hz-full-hd-16-9-ips-display-16gb-memory-1tb-ssd-amd-ryzen-9-5900hs-nvidia-geforce-rtx-3060,1,0,Asus,0,39842.0,ubuy
508, 120Hz QHD Display(2560x14,geforce rtx 3060,14,16.0,1000,https://www.ubuy.com.eg/en/product/1CCLBIU04-asus-rog-zephyrus-g14-gaming-laptop-14-144hz-full-hd-16-9-ips-display-16gb-memory-1tb-ssd-amd-ryzen-9-5900hs-nvidia-geforce-rtx-3060,1,0,ASUS,0,33077.0,ubuy
509, 120Hz QHD Display(2560x14,geforce rtx 3060,14,40.0,1000,https://www.ubuy.com.eg/en/product/1CCLBIU04-asus-rog-zephyrus-g14-gaming-laptop-14-144hz-full-hd-16-9-ips-display-16gb-memory-1tb-ssd-amd-ryzen-9-5900hs-nvidia-geforce-rtx-3060,1,0,ASUS,0,36458.0,ubuy
510,Intel i7-1165G,intel i7-1165g7 4-core,15.6,16.0,512,https://www.ubuy.com.eg/en/product/EBS6WZC-hp-envy-x360-15t-home-and-business-laptop-intel-i7-1165g7-4-core-16gb-ram-512gb-pcie-ssd-intel-iris,1,0,Newest,1,23242.0,ubuy
511,Intel i7-1165G,intel i7-1165g7 4-core,15.6,32.0,512,https://www.ubuy.com.eg/en/product/EBS6WZC-hp-envy-x360-15t-home-and-business-laptop-intel-i7-1165g7-4-core-16gb-ram-512gb-pcie-ssd-intel-iris,1,0,Newest,1,31364.0,ubuy
512,Intel i7-1165G,intel i7-1165g7 4-core,15.6,16.0,512,https://www.ubuy.com.eg/en/product/EBS6WZC-hp-envy-x360-15t-home-and-business-laptop-intel-i7-1165g7-4-core-16gb-ram-512gb-pcie-ssd-intel-iris,1,0,Newest,1,23242.0,ubuy
513,Intel i7-1165G,intel i7-1165g7 4-core,15.6,32.0,1000,https://www.ubuy.com.eg/en/product/EBS6WZC-hp-envy-x360-15t-home-and-business-laptop-intel-i7-1165g7-4-core-16gb-ram-512gb-pcie-ssd-intel-iris,1,0,Newest,1,29038.0,ubuy
514,Intel i7-1165G,intel i7-1165g7 4-core,15.6,32.0,512,https://www.ubuy.com.eg/en/product/EBS6WZC-hp-envy-x360-15t-home-and-business-laptop-intel-i7-1165g7-4-core-16gb-ram-512gb-pcie-ssd-intel-iris,1,0,Newest,1,27135.0,ubuy
515,Intel i7-1165G,intel i7-1165g7 4-core,15.6,64.0,1000,https://www.ubuy.com.eg/en/product/EBS6WZC-hp-envy-x360-15t-home-and-business-laptop-intel-i7-1165g7-4-core-16gb-ram-512gb-pcie-ssd-intel-iris,1,0,Newest,1,38765.0,ubuy
516,Intel i7-1165G,intel i7-1165g7 4-core,15.6,64.0,1000,https://www.ubuy.com.eg/en/product/EBS6WZC-hp-envy-x360-15t-home-and-business-laptop-intel-i7-1165g7-4-core-16gb-ram-512gb-pcie-ssd-intel-iris,1,0,Newest,1,41937.0,ubuy
517,Intel i7-1165G,intel i7-1165g7 4-core,15.6,16.0,512,https://www.ubuy.com.eg/en/product/EBS6WZC-hp-envy-x360-15t-home-and-business-laptop-intel-i7-1165g7-4-core-16gb-ram-512gb-pcie-ssd-intel-iris,1,0,Newest,1,23242.0,ubuy
518,Intel i7-1165G,intel i7-1165g7 4-core,15.6,64.0,512,https://www.ubuy.com.eg/en/product/EBS6WZC-hp-envy-x360-15t-home-and-business-laptop-intel-i7-1165g7-4-core-16gb-ram-512gb-pcie-ssd-intel-iris,1,0,Newest,1,35594.0,ubuy
519,Core I7-11800H,rtx 3050 4gb windows 10,15.6,16.0,512,https://www.ubuy.com.eg/en/product/3U7YJOA70-dell-xps-15-9510-latest-model-15-6-core-i7-11800h-8-core-512gb-pcie-ssd-16gb-ram-fhd-1920x1200-500-nit-non-touch-nvidia-rtx-3050-4gb,1,0,Dell,1,40727.0,ubuy
520,Intel i7-11800H,intel i7-11800h,15.6,32.0,1000,https://www.ubuy.com.eg/en/product/49AA3TXWQ-newest-xps-15-9510-elite-laptop-15-6-fhd-500-nits-display-intel-i7-11800h-rtx-3050ti-32gb-ram-1tb-ssd-ir-webcam-backlit-keyboard,1,0,Newest,1,44898.0,ubuy
521, AMD Ryzen 5 5500U,ryzen 5 5500u,15.6,12.0,256,https://www.ubuy.com.eg/en/product/48OCW6TRA-hp-15-business-laptop-computer-amd-ryzen-5-5500u-15-6-fhd-display-windows-11-pro-16gb-ram-512gb-ssd-sd-card-reader-fast-charge-ac-smart,1,0,HP,1,13814.0,ubuy
522, AMD Ryzen 5 5500U,ryzen 5 5500u,15.6,16.0,512,https://www.ubuy.com.eg/en/product/48OCW6TRA-hp-15-business-laptop-computer-amd-ryzen-5-5500u-15-6-fhd-display-windows-11-pro-16gb-ram-512gb-ssd-sd-card-reader-fast-charge-ac-smart,1,0,HP,1,13814.0,ubuy
523, AMD Ryzen 5 5500U,ryzen 5 5500u,15.6,8.0,256,https://www.ubuy.com.eg/en/product/48OCW6TRA-hp-15-business-laptop-computer-amd-ryzen-5-5500u-15-6-fhd-display-windows-11-pro-16gb-ram-512gb-ssd-sd-card-reader-fast-charge-ac-smart,1,0,HP,1,12756.0,ubuy
524, AMD Ryzen 9 5900HX,geforce rtx 3070,17.3,16.0,1000,https://www.ubuy.com.eg/en/product/1JB2VQF6A-asus-rog-strix-g17-2021-gaming-laptop-17-3-300hz-ips-type-fhd-display-nvidia-geforce-rtx-3070-amd-ryzen-9-5900hx-processor-16gb-ddr4-1tb,1,0,ASUS,0,47964.0,ubuy
525,-Intel Core i7-11800H,geforce rtx 3050 4gb gd,17,16.0,1000,https://www.ubuy.com.eg/en/product/40RU8ESWW-dell-xps-17-9710-17-inch-fhd-touchscreen-laptop-intel-core-i7-11800h-16gb-ddr4-ram-1tb-ssd-nvidia-geforce-rtx-3050-4gb-gddr6-windows-11-home,1,0,Dell,1,44496.0,ubuy
526, AMD Ryzen 3 3350U,ryzen 3 3350u quad-core,15.6,4.0,128,https://www.ubuy.com.eg/en/product/SHP8830G-acer-aspire-5-a515-46-r14k-slim-laptop-15-6-full-hd-ips-amd-ryzen-3-3350u-quad-core-mobile-processor,1,0,Acer,1,8083.0,ubuy
527, AMD Ryzen 3 3250U,ryzen 3 3250u ,15.6,8.0,256,https://www.ubuy.com.eg/en/product/41IC1H3PU-hp-15-inch-laptop-amd-ryzen-3-5300u-amd-radeon-graphics-8-gm-ram-256-gb-ssd-windows-11-home-15-ef2024nr-natural-silver,1,0,HP,1,8612.0,ubuy
528, AMD Ryzen 3 3250U,ryzen 3 3250u ,15.6,8.0,256,https://www.ubuy.com.eg/en/product/41IC1H3PU-hp-15-inch-laptop-amd-ryzen-3-5300u-amd-radeon-graphics-8-gm-ram-256-gb-ssd-windows-11-home-15-ef2024nr-natural-silver,1,0,HP,1,8506.0,ubuy
529,Intel Core i5,intel iris xe graphics ,14,16.0,256,https://www.ubuy.com.eg/en/product/OBLPWJW-hp-zbook-firefly-14-laptop-intel-core-i5-i5-1135g7-16gb-ram-256gb-ssd-windows-10-pro,2,256,HP,1,47228.0,ubuy
530,Intel Core i7,gtx 1660 ti - 16 gb ,15.6,16.0,512,https://www.ubuy.com.eg/en/product/13N2C122-msi-gf65-9sd-004-thin-core-i7-9750h-2-6-ghz-windows-10-home-16-gb-ram-512-gb-ssd-nvme-15-6-1920-x-10,2,512,MSI,1,35616.0,ubuy
531,Intel Core i7,intel i7-7y75,13.3,8.0,512,https://www.ubuy.com.eg/en/product/1BR1FCES-acer-swift-7-notebook-with-intel-i7-7y75-8gb-512gb-ssd,2,512,Acer,1,23045.0,ubuy
532,Core i5,iris xe graphics - 8 gb,13.3,8.0,256,https://www.ubuy.com.eg/en/product/1CTSJVUNG-lenovo-20wk005uus-thinkpad-x13-g2-intel-core-i5-1135g7-2-40ghz-8mb-13-3-1920x1200-non-touch-w,2,256,Lenovo,1,23898.0,ubuy
533,AMD Ryzen 5,ryzen 5 5500u / 2.1 ghz,2.1,16.0,256,https://www.ubuy.com.eg/en/product/LBJUCU7S-lenovo-flex-5-14-14-0-laptop-14-0-fhd-1920-x-1080-touch-display-amd-ryzen-5-5500u-processor-16gb-ddr,2,256,Lenovo,1,21755.0,ubuy
534,Core i5,mx450 - 16 gb ,3.1,16.0,512,https://www.ubuy.com.eg/en/product/1H1CCL694-lenovo-ideapad-5i-pro-16-laptop-16-0-qhd-2560-x-1600-display-intel-core-i5-11300h-processor-16gb-ddr4-ram-512gb-m-2-ssd-storage-nvidia,2,512,Lenovo,1,23950.0,ubuy
535,AMD Ryzen 5,ryzen 5 4500u / 2.3 ghz,2.3,8.0,0,https://www.ubuy.com.eg/en/product/GOF8JLG-lenovo-ideapad-3-15are05-81w4-ryzen-5-4500u-2-3-ghz-win-10-home-64-bit-8-gb-ram-1-tb-hdd-15-6-tn-192,2,1000,Lenovo,1,18144.0,ubuy
536, Ryzen 7 PRO 5850U,ryzen 7 pro 5850u 8 cor,14,16.0,512,https://www.ubuy.com.eg/en/product/1GB3FGFLG-lenovo-thinkpad-t14-gen-2-14-ryzen-7-pro-5850u-8-cores-fhd-1920x1080-touch-300-nits-16gb-ddr4-ram-512gb-pcie-nvme-ssd-win10pro-backlit,1,0,Lenovo,1,27537.0,ubuy
537, Intel Core i7-1165G7,intel iris xe graphics,14,8.0,256,https://www.ubuy.com.eg/en/product/3E9FWW-acer-swift-3-intel-evo-thin-light-laptop-14-full-hd-intel-core-i7-1165g7-intel-iris-xe-graphics-8gb,1,0,Acer,1,13663.0,ubuy
539, Intel Core i7-1165G7,intel iris xe graphics ,14.0,8.0,512,https://www.ubuy.com.eg/en/product/3E9FWW-acer-swift-3-intel-evo-thin-light-laptop-14-full-hd-intel-core-i7-1165g7-intel-iris-xe-graphics-8gb,1,0,Acer,1,15103.0,ubuy
541, Intel Core i7-1165G7,intel iris xe graphics,14,16.0,1000,https://www.ubuy.com.eg/en/product/3E9FWW-acer-swift-3-intel-evo-thin-light-laptop-14-full-hd-intel-core-i7-1165g7-intel-iris-xe-graphics-8gb,1,0,Acer,1,23350.0,ubuy
543, Intel Core i3-1115G4,intel uhd graphics - 8g,15,8.0,256,https://www.ubuy.com.eg/en/product/4JSZ9ZWAU-lenovo-ideapad-3-15-hd-touch-screen-laptop-intel-core-i3-1115g4-intel-uhd-graphics-8gb-memory-256gb-ssd-platinum-grey,1,0,Lenovo,1,8523.0,ubuy
545, Intel Core i5-1155G7,intel iris xe graphics ,15.6,8.0,256,https://www.ubuy.com.eg/en/product/3W74OFY5M-acer-aspire-vero-av15-51-75qq-green-pc-15-6-fhd-ips-display-11th-gen-intel-core-i7-1195g7-intel-iris-xe-graphics-16gb-ddr4-512gb-ssd,1,0,Acer,1,11297.0,ubuy
548, Intel Core i7-1195G7,intel iris xe graphics ,15.6,16.0,512,https://www.ubuy.com.eg/en/product/3W74OFY5M-acer-aspire-vero-av15-51-75qq-green-pc-15-6-fhd-ips-display-11th-gen-intel-core-i7-1195g7-intel-iris-xe-graphics-16gb-ddr4-512gb-ssd,1,0,Acer,1,16797.0,ubuy
550,FHD 1080p,geforce rtx 3060,17.3,16.0,1000,https://www.ubuy.com.eg/en/product/4CXY9135C-alienware-x17-r1-17-3-inch-fhd-360hz-non-touch-gaming-laptop-intel-core-i7-11800h-16gb-ddr4-ram-1tb-ssd-nvidia-geforce-rtx-3060-6gb-gddr6,1,0,Alienware,0,43438.0,ubuy
551,FHD 1080p,geforce rtx 3070,15.6,16.0,1000,https://www.ubuy.com.eg/en/product/4CXY9135C-alienware-x17-r1-17-3-inch-fhd-360hz-non-touch-gaming-laptop-intel-core-i7-11800h-16gb-ddr4-ram-1tb-ssd-nvidia-geforce-rtx-3060-6gb-gddr6,1,0,Alienware,0,44496.0,ubuy
552, Intel Core i7-11800H,geforce rtx 3080 16gb g,17.3,32.0,1000,https://www.ubuy.com.eg/en/product/4CXY9135C-alienware-x17-r1-17-3-inch-fhd-360hz-non-touch-gaming-laptop-intel-core-i7-11800h-16gb-ddr4-ram-1tb-ssd-nvidia-geforce-rtx-3060-6gb-gddr6,1,0,Alienware,0,57183.0,ubuy
553, Intel Core i7-11800H,geforce rtx 3060,15.6,16.0,512,https://www.ubuy.com.eg/en/product/1J8AHVHPK-msi-creator-15-professional-laptop-15-6-uhd-oled-4k-dci-p3-100-display-intel-core-i7-11800h-nvidia-geforce-rtx-3060-16gb-ram-512gb-nvme,1,0,MSI,1,29673.0,ubuy
554, Intel Core i5-9300H,geforce gtx 1650,15.6,8.0,512,https://www.ubuy.com.eg/en/product/3EQL78-lenovo-ideapad-l340-gaming-laptop-15-6-inch-fhd-1920-x-1080-ips-display-intel-core-i5-9300h-processo,1,0,Lenovo,0,15181.0,ubuy
555, Intel Core i5-9300H,geforce gtx1650,15.6,8.0,256,https://www.ubuy.com.eg/en/product/S8HP528-msi-gf63-thin-9sc-068-15-6-gaming-laptop-thin-bezel-intel-core-i5-9300h-nvidia-geforce-gtx1650-8gb-2,1,0,MSI,0,14385.0,ubuy
556, Intel Core i7-9750H,geforce gtx1650,15.6,16.0,512,https://www.ubuy.com.eg/en/product/S8HP528-msi-gf63-thin-9sc-068-15-6-gaming-laptop-thin-bezel-intel-core-i5-9300h-nvidia-geforce-gtx1650-8gb-2,1,0,MSI,0,23329.0,ubuy
557,Intel Celeron N4020,intel uhd graphics 600,14.0,4.0,64,https://www.ubuy.com.eg/en/product/KMAYGVG2-lenovo-ideapad-1-14-14-0-laptop-14-0-hd-1366-x-768-display-intel-celeron-n4020-processor-4gb-ddr4-ra,1,0,Lenovo,1,5482.0,ubuy
558,"Intel 8-core i7-11800H, 2.4GHz up to 4.6GHz with Turbo Boost",rtx3070 16gb/1tb window,15.6,16.0,1000,https://www.ubuy.com.eg/en/product/4KPU93LCK-razer-blade-15-adv-i7-11800h-rtx3070-16gb-1tb-w10h-15-6-blk-rz090409bea3r3u1,2,1000,Razer,1,50373.0,ubuy
559,i7-1165G7,intel i7-1165g7 4-core,17.3,32.0,2,https://www.ubuy.com.eg/en/product/1I00B4MZC-hp-envy-17t-cg-home-and-business-laptop-intel-i7-1165g7-4-core-32gb-ram-128gb-m-2-sata-ssd-1tb-hdd-17-3-touch-full-hd-1920x1080-intel-iris,2,1152,HP,1,38156.0,ubuy
560,AMD Ryzen 3,ryzen 3 3200u,5,4.0,128,https://www.ubuy.com.eg/en/product/3EBAYY-acer-aspire-5-slim-laptop-15-6-inches-full-hd-ips-display-amd-ryzen-3-3200u-vega-3-graphics-4gb-ddr4,2,128,Acer,1,12200.0,ubuy
561,"Intel Core i5-1035G7 (1.20GHz, Turbo up to 3.70GHz, L3 Cache 6MB, 15W)",intel iris plus - 14z90,14,8.0,10,https://www.ubuy.com.eg/en/product/GL6QMQG-lg-gram-14-inch-ultra-lightweight-laptop-with-10th-gen-intel-core-processor-w-intel-iris-plus-14z90n,2,256,LG,1,18607.0,ubuy
562,Intel Core,intel i5-5250u 1.6ghz 8,13.3,8.0,128,https://www.ubuy.com.eg/en/product/SGGEJSSG-apple-macbook-air-13-3-intel-i5-5250u-1-6ghz-8gb-128gb-ssd-laptop-mjve2ll-a-scratch-and-dent,0,128,Apple,1,7617.0,ubuy
563,Core i5,intel iris xe graphics,15.6,8.0,256,https://www.ubuy.com.eg/en/product/47PQ1V24Q-acer-aspire-vero-15-6-full-hd-ips-display-11th-gen-intel-core-i5-1155g7-intel-iris-xe-graphics-8gb-ddr4-256gb-nvme-ssd-gray-windows-11-home,2,256,Acer,1,14956.0,ubuy
564,Intel Core i5-10300H,geforce gtx 1650 4gb,15.6,8.0,250,https://www.ubuy.com.eg/en/product/3K4VL0-hp-pavilion-gaming-laptop-15-dk1056wm,2,256,HP,0,18673.0,ubuy
565,Intel i7-11800H,intel i7-11800h 8-core,15.6,64.0,512,https://www.ubuy.com.eg/en/product/4WTF12Y5A-lenovo-thinkpad-p15v-gen-2-home-business-laptop-intel-i7-11800h-8-core-64gb-ram-512gb-pcie-ssd-t600-15-6-60hz-full-hd-1920x1080,1,0,Lenovo,1,49338.0,ubuy
567, Quad-Core i5-10300H,geforce gtx 1650 4gb,15.6,16.0,1000,https://www.ubuy.com.eg/en/product/1GNWTGGW8-newest-msi-gf63-premium-gaming-laptop-15-6-fhd-thin-bezel-display-10th-gen-intel-quad-core-i5-10300h-16gb-ram-1tb-ssd-geforce-gtx-1650-4gb,1,0,Newest,0,19121.0,ubuy
568, Quad-Core i5-10300H,geforce gtx 1650 4gb,15.6,16.0,256,https://www.ubuy.com.eg/en/product/1GNWTGGW8-newest-msi-gf63-premium-gaming-laptop-15-6-fhd-thin-bezel-display-10th-gen-intel-quad-core-i5-10300h-16gb-ram-1tb-ssd-geforce-gtx-1650-4gb,1,1000,Newest,0,19121.0,ubuy
569, Quad-Core i5-10300H,geforce gtx 1650 4gb,15.6,16.0,512,https://www.ubuy.com.eg/en/product/1GNWTGGW8-newest-msi-gf63-premium-gaming-laptop-15-6-fhd-thin-bezel-display-10th-gen-intel-quad-core-i5-10300h-16gb-ram-1tb-ssd-geforce-gtx-1650-4gb,1,0,Newest,0,18698.0,ubuy
570, Quad-Core i5-10300H,geforce gtx 1650 4gb,15.6,32.0,1000,https://www.ubuy.com.eg/en/product/1GNWTGGW8-newest-msi-gf63-premium-gaming-laptop-15-6-fhd-thin-bezel-display-10th-gen-intel-quad-core-i5-10300h-16gb-ram-1tb-ssd-geforce-gtx-1650-4gb,1,0,Newest,0,21022.0,ubuy
571, Quad-Core i5-10300H,geforce gtx 1650,15.6,32.0,1000,https://www.ubuy.com.eg/en/product/1GNWTGGW8-newest-msi-gf63-premium-gaming-laptop-15-6-fhd-thin-bezel-display-10th-gen-intel-quad-core-i5-10300h-16gb-ram-1tb-ssd-geforce-gtx-1650-4gb,1,2000,Newest,0,23115.0,ubuy
572, Quad-Core i5-10300H,geforce gtx 1650 4gb,15.6,32.0,2000,https://www.ubuy.com.eg/en/product/1GNWTGGW8-newest-msi-gf63-premium-gaming-laptop-15-6-fhd-thin-bezel-display-10th-gen-intel-quad-core-i5-10300h-16gb-ram-1tb-ssd-geforce-gtx-1650-4gb,1,0,Newest,0,24162.0,ubuy
573, Intel Core i7-1185G7,intel iris xe graphics,14,16.0,512,https://www.ubuy.com.eg/en/product/3PQFBJ1B4-dell-latitude-5420-14-notebook-intel-core-i7-1185g7-16gb-ram-512gb-ssd-intel-iris-xe-graphics-full-hd-1920-x-1080-windows-10-pro-dy0hx,1,0,Dell,1,31534.0,ubuy
574,AMD Athlon N3050,amd radeon graphics,15.6,8.0,256,https://www.ubuy.com.eg/en/product/3TJS3IXTW-hp-pavilion-premium-laptop-2021-model-15-6-fhd-display-amd-athlon-n3050-amd-radeon-graphics-16gb-ram-512gb-ssd-thin-portable,1,0,HP,1,10219.0,ubuy
575,AMD Athlon N3050,amd radeon graphics,15.6,16.0,512,https://www.ubuy.com.eg/en/product/3TJS3IXTW-hp-pavilion-premium-laptop-2021-model-15-6-fhd-display-amd-athlon-n3050-amd-radeon-graphics-16gb-ram-512gb-ssd-thin-portable,1,0,HP,1,10642.0,ubuy
576,Intel i7-1165G,intel i7-1165g7 4-core,15.6,16.0,512,https://www.ubuy.com.eg/en/product/4ESF45D9W-hp-15t-dy200-home-business-laptop-intel-i7-1165g7-4-core-16gb-ram-512gb-ssd-intel-iris-xe-15-6-60hz-touch-full-hd-1920x1080-wifi,1,0,2022,1,16901.0,ubuy
577, 11th Gen i5-11260H,geforce rtx 3050,17.3,16.0,1000,https://www.ubuy.com.eg/en/product/3GPPZI-2021-asus-tuf-15-6-fhd-premium-gaming-laptop-10th-gen-intel-quad-core-i5-10300h-16gb-ram-1tb-ssd-gef,1,0,2021,0,22293.0,ubuy
578, 11th Gen i5-11260H,geforce rtx 3050,17.3,16.0,512,https://www.ubuy.com.eg/en/product/3GPPZI-2021-asus-tuf-15-6-fhd-premium-gaming-laptop-10th-gen-intel-quad-core-i5-10300h-16gb-ram-1tb-ssd-gef,1,0,2021,0,22293.0,ubuy
579, 11th Gen i5-11260H,geforce rtx 3050,17.3,32.0,1000,https://www.ubuy.com.eg/en/product/3GPPZI-2021-asus-tuf-15-6-fhd-premium-gaming-laptop-10th-gen-intel-quad-core-i5-10300h-16gb-ram-1tb-ssd-gef,1,0,2021,0,25465.0,ubuy
580, 11th Gen i5-11260H,geforce rtx 3050,17.3,16.0,1000,https://www.ubuy.com.eg/en/product/3GPPZI-2021-asus-tuf-15-6-fhd-premium-gaming-laptop-10th-gen-intel-quad-core-i5-10300h-16gb-ram-1tb-ssd-gef,1,0,2021,0,22293.0,ubuy
581, AMD Ryzen 7 5800H,radeon vega 7 graphics,14,16.0,1000,https://www.ubuy.com.eg/en/product/42SLXN6UY-asus-zenbook-14-ultra-slim-laptop-14-fhd-display-amd-ryzen-7-5800h-cpu-radeon-vega-7-graphics-16gb-ram-1tb-pcie-ssd-numberpad-windows-11-pro,2,0,ASUS,1,20390.0,ubuy
582, AMD Ryzen 7 5800H,radeon vega 7 graphics,14,16.0,1000,https://www.ubuy.com.eg/en/product/42SLXN6UY-asus-zenbook-14-ultra-slim-laptop-14-fhd-display-amd-ryzen-7-5800h-cpu-radeon-vega-7-graphics-16gb-ram-1tb-pcie-ssd-numberpad-windows-11-pro,2,0,ASUS,1,25465.0,ubuy
583, Intel Core i5-1135G7,iris xe graphic,14,8.0,512,https://www.ubuy.com.eg/en/product/17Q3PFA-asus-zenbook-14-ultra-slim-laptop-14-full-hd-nanoedge-bezel-display-intel-core-i7-1165g7-8gb-ram-512,1,0,ASUS,1,17641.0,ubuy
