,Graphics Card,Processor,Screen Size(inch),brand,HDD(GB),SSD(GB),link,RAM(GB),OS,Normal,price EG,store
1444,intel i7,Intel i7-7700H,17.3,Visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BKH9,16.0,2,1,40377.36450298941,New Egg
1445,quadro p3000 6gb,Xeon E3-1535M,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BTS7,64.0,2,1,74991.95246992957,New Egg
1446,quadro p4000 8gb, Intel Xeon E3-1535M,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNT8,32.0,2,1,77882.6388054666,New Egg
1447,quadro p4000 8gb, Intel Xeon E3-1535M,17.3,Visit,1000.0,512.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNW4,32.0,2,1,76906.8020170369,New Egg
1448,quadro p3000 6gb gpu,Xeon E3-1505M,17.3,Visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BUW5,16.0,2,1,58642.083260013154,New Egg
1449,intel hd graphics 520ul,Intel i7-6600U,14.0,Visit,0.0,256.0,https://www.newegg.com/p/1TS-000E-059T8,16.0,2,1,29459.03968150244,New Egg
1450,quadro p4000 8gb gpu, Intel Xeon E3-1535M,17.3,Visit,0.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNR3,64.0,2,1,77882.6388054666,New Egg
1451,quadro p4000 8gb gpu, Intel Xeon E3-1535M,17.3,Visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BR85,64.0,2,1,83645.5994616646,New Egg
1452,quadro p3000 6gb gpu, Intel Xeon E3-1535M,17.3,Visit,0.0,2000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNC9,64.0,2,1,76906.8020170369,New Egg
1453,intel i7,Intel i7-7700H,17.3,Visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BRR8,16.0,2,1,45182.900385633766,New Egg
1454,nan,i7-6600U,15.6,Visit,0.0,512.0,https://www.newegg.com/p/1TS-000E-0FSU3,16.0,2,1,30011.4001277834,New Egg
1455,quadro m2200m 4gbbe the, Intel Xeon E3-1505M,15.6,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p51-thinkpad-workstation/p/1TS-000E-06ZX2,8.0,2,1,44556.89187984868,New Egg
1456,quadro p3000 6gb,-Intel Xeon E3-1505M,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPU9,16.0,2,1,55751.39692447613,New Egg
1457,quadro p3000 6gb gpu, Intel Xeon E3-1535M,17.3,Visit,0.0,4000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BN90,8.0,2,1,83645.5994616646,New Egg
1458,quadro p3000 6gb gpu,Xeon E3-1535M,17.3,Visit,0.0,4000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BV54,16.0,2,1,91341.82167984599,New Egg
1459,quadro p3000 6gb gpu, Intel Xeon E3-1505M,17.3,Visit,0.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPS1,64.0,2,1,68253.15502530186,New Egg
1460,quadro p3000 6gb gpu, Intel Xeon E3-1535M,17.3,Visit,0.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNA8,32.0,2,1,62490.19436910385,New Egg
1461,quadro p4000 8gb gpu, Intel Xeon E3-1535M,17.3,Visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BR57,16.0,2,1,68253.15502530186,New Egg
1462,quadro p3000 6gb, Intel Xeon E3-1505M,17.3,Visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BSE4,16.0,2,1,49988.436268278114,New Egg
1463,nan, Intel Core i7-7600U,14.0,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000E-07FP9,8.0,2,1,30379.27218500652,New Egg
1464,intel uhd graphics 6202, Quad-Core i5-8250U,17.3,Visit,0.0,2000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03HR2,32.0,1,1,34062.04340051044,New Egg
1465,intel uhd graphics 6202, Quad-Core i5-8250U,17.3,Visit,1000.0,2000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03H57,8.0,2,1,27617.83819389924,New Egg
1466,quadro p3000 6gb gpu,Xeon E3-1505M,17.3,Visit,0.0,4000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BT72,32.0,2,1,85560.44900877195,New Egg
1467,quadro p3000 6gb gpu, Intel Xeon E3-1535M,17.3,Visit,0.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNC7,64.0,2,1,72101.26613439254,New Egg
1468,nan,i7-6600U,15.6,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000E-0FSV1,16.0,2,1,31300.24116910564,New Egg
1469,intel i7,Intel i7-7700H,17.3,Visit,1000.0,2000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BKU2,32.0,2,1,69228.99181373155,New Egg
1471,intel uhd graphics 6202, Quad-Core i5-8250U,17.3,Visit,2000.0,620256.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03H93,8.0,2,1,24856.03596249444,New Egg
1472,nan,i7-6600U,15.6,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000E-0FSV4,8.0,2,1,30379.64042530404,New Egg
1473,quadro p3000 6gb, Intel Xeon E3-1505M,17.3,Visit,1000.0,512.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BSN8,16.0,2,1,54793.97215092247,New Egg
1474,intel uhd graphics 6202, Quad-Core i5-8250U,17.3,Visit,0.0,620256.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03GU6,8.0,1,1,22094.23373108964,New Egg
1475,intel i7,Intel i7-7700H,17.3,Visit,0.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BRS0,16.0,2,1,47097.74993274109,New Egg
1476,intel uhd graphics 6202, Quad-Core i5-8250U,17.3,Visit,0.0,2000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03HN4,16.0,2,1,32220.84191290724,New Egg
1477,quadro p3000 6gb gpu,Xeon E3-1505M,17.3,Visit,0.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BT36,8.0,2,1,52879.122603815136,New Egg
1478,quadro p4000 8gb gpu,Xeon E3-1535M,17.3,Visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BVR3,64.0,2,1,87493.7105707553,New Egg
1479,intel i7,Intel i7-7700H,17.3,Visit,0.0,4000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BKJ5,16.0,2,1,65380.88070464087,New Egg
1480,nan, Intel Core i7-7600U,14.0,Visit,0.0,256.0,https://www.newegg.com/p/1TS-000E-06V46,8.0,2,1,25776.26846599852,New Egg
1481,quadro p1000 4gbbe the , Hexa-Core i7-8850H,15.6,Visit,0.0,1000500.0,https://www.newegg.com/black-lenovo-p52-thinkpad/p/1TS-000E-0B2R1,32.0,2,1,56708.821698029795,New Egg
1482,quadro p4000 8gb, Intel Xeon E3-1535M,17.3,Visit,1000.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BRA1,16.0,2,1,74034.52769637591,New Egg
1483,quadro p3000 6gb, Intel Xeon E3-1505M,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPT9,32.0,2,1,62490.19436910385,New Egg
1484,quadro p4000 8gb, Intel Xeon E3-1535M,17.3,Visit,1000.0,2000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNW0,16.0,2,1,95189.93278893667,New Egg
1485,intel hd graphics 520ul,Intel i7-6600U,14.0,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000E-059T0,16.0,2,1,31300.24116910564,New Egg
1486,quadro p4000 8gb,Xeon E3-1535M,17.3,Visit,1000.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BU00,16.0,2,1,75949.37724348324,New Egg
1487,quadro m520m,Core i7-7600U,15.6,Visit,0.0,256.0,https://www.newegg.com/black-lenovo-p51s-thinkpad-workstation/p/1TS-000E-0CZS0,8.0,2,1,40506.24860712163,New Egg
1488,nan, Intel Core i7-7500U,14.0,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000E-07TF4,16.0,2,1,31300.24116910564,New Egg
1489,intel uhd graphics 6202, Quad-Core i5-8250U,17.3,Visit,2000.0,620256.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03H94,8.0,2,1,24856.03596249444,New Egg
1490,nan, Intel Core i7-7500U,14.0,Visit,0.0,512.0,https://www.newegg.com/p/1TS-000E-0FWS5,8.0,2,1,27617.83819389924,New Egg
1491,intel uhd graphics 6205, Quad-Core i5-8250U,17.3,Visit,2000.0,620500.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03H98,8.0,2,1,25776.636706296038,New Egg
1492,quadro p3000 6gb, Intel Xeon E3-1505M,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPU1,32.0,2,1,64405.04391621117,New Egg
1493,intel i7,Intel i7-7700H,17.3,Visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BKT2,16.0,2,1,45182.900385633766,New Egg
1494,quadro p3000 6gb, Intel Xeon E3-1505M,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BN28,16.0,2,1,52879.122603815136,New Egg
1495,intel uhd graphics 6202, Quad-Core i5-8250U,17.3,Visit,1000.0,2000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03H89,32.0,2,1,31300.24116910564,New Egg
1496,intel uhd graphics 6201, Quad-Core i5-8250U,17.3,Visit,0.0,1000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03H23,16.0,2,1,25776.636706296038,New Egg
1497,intel uhd graphics 6201, Quad-Core i5-8250U,17.3,Visit,2000.0,1000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03HA3,8.0,1,1,26697.23745009764,New Egg
1498,quadro p3000 6gb, Intel Xeon E3-1505M,17.3,Visit,1000.0,2000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0DES9,16.0,2,1,78840.06357902027,New Egg
1499,quadro p4000 8gb gpu, Intel Xeon E3-1535M,17.3,Visit,0.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNN8,32.0,2,1,72101.26613439254,New Egg
1500,quadro p3000 6gb gpu, Intel Xeon E3-1535M,17.3,Visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPX3,16.0,2,1,58642.083260013154,New Egg
1501,intel uhd graphics 6205, Quad-Core i5-8250U,17.3,Visit,0.0,1000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03HE5,8.0,2,1,25776.636706296038,New Egg
1502,nan, Intel Core i7-7500U,14.0,Visit,0.0,512.0,https://www.newegg.com/p/1TS-000E-07FP2,16.0,2,1,32220.473672609718,New Egg
1503,quadro p3000 6gb, Intel Xeon E3-1505M,17.3,Visit,1000.0,512.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0DEU1,64.0,2,1,72101.26613439254,New Egg
1504,intel uhd graphics 6205, Quad-Core i5-8250U,17.3,Visit,0.0,2000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03HP3,32.0,2,1,31300.24116910564,New Egg
1505,nvidia quadro p3000,Intel Xeon,17.3,Visit,0.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BN16,64.0,2,1,64405.04391621117,New Egg
1506,nvidia quadro p3000,Intel Xeon,17.3,Visit,1000.0,2000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BV32,32.0,2,1,89408.56011786262,New Egg
1507,nan,Intel Core i7,14.0,Visit,0.0,500.0,https://www.newegg.com/p/1TS-000E-07EJ4,16.0,2,1,30379.27218500652,New Egg
1508,intel uhd graphics 620,Intel Core i5,17.3,Visit,1000.0,0.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03GY1,32.0,1,1,25776.636706296038,New Egg
1509,intel uhd graphics 620,Intel Core i5,17.3,Visit,0.0,2000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03HJ3,32.0,2,1,32220.84191290724,New Egg
1510,nvidia quadro p1000,Intel Core i7,15.6,Visit,1000.0,0.0,https://www.newegg.com/black-lenovo-p52-thinkpad/p/1TS-000E-0B2T5,64.0,2,1,60759.46497075684,New Egg
1511,nvidia quadro p3000,Intel Xeon,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0DES3,16.0,2,1,54793.97215092247,New Egg
1512,nvidia quadro p4000,Intel Xeon,17.3,Visit,0.0,2000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNK8,8.0,2,1,74991.95246992957,New Egg
1513,intel uhd graphics 620,Intel Core i5,17.3,Visit,0.0,2000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03GX4,16.0,2,1,27617.83819389924,New Egg
1514,nvidia quadro p4000,Intel Xeon,17.3,Visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNV0,8.0,2,1,73058.6909079462,New Egg
1515,nvidia quadro p3000,Intel Xeon,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNF1,64.0,2,1,70186.41658728522,New Egg
1516,geforce gt650m discrete,Intel Processor,15.6,Visit,0.0,250.0,https://www.newegg.com/p/1TS-000E-0D7J6,16.0,2,0,19884.7919459658,New Egg
1517,intel uhd graphics 620,Intel Core i5,17.3,Visit,0.0,500.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03H34,32.0,2,1,26697.23745009764,New Egg
1518,nvidia quadro p3000,Intel Xeon,17.3,Visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNH7,32.0,2,1,69228.99181373155,New Egg
1519,nvidia quadro m2200,Intel Xeon,15.6,Visit,0.0,1000.0,https://www.newegg.com/black-lenovo-p51-thinkpad-workstation/p/1TS-000E-06Y22,64.0,2,1,56708.821698029795,New Egg
1520,nan,Core i7-4600U,12.5,Visit,500.0,0.0,https://www.newegg.com/black-lenovo-x-series-x240/p/1TS-000E-0CY56,8.0,2,1,22278.35387984996,New Egg
1521,quadro p4000 8gb gpu, Intel Xeon E3-1535M,17.3,Visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNN6,32.0,2,1,70186.41658728522,New Egg
1522,nan, Intel Core i7-7600U,14.0,Visit,0.0,512.0,https://www.newegg.com/p/1TS-000E-07FD3,16.0,2,1,34061.67516021292,New Egg
1523,quadro p3000 6gb gpube , Intel Xeon E3-1505M,17.3,Visit,0.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BZ49,64.0,2,1,55751.39692447613,New Egg
1524,intel uhd graphics 6201, Quad-Core i5-8250U,17.3,Visit,1000.0,1000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03H54,8.0,2,1,25776.636706296038,New Egg
1525,intel i7,Intel i7-7700H,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BKR3,64.0,2,1,49988.436268278114,New Egg
1526,nan, Intel Core i7-7600U,14.0,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000E-07FW2,8.0,2,1,30379.27218500652,New Egg
1527,quadro p3000 6gb,Xeon E3-1535M,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BTM5,16.0,2,1,64405.04391621117,New Egg
1528,quadro p3000 6gb gpu,Xeon E3-1535M,17.3,Visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BTK1,64.0,2,1,74034.52769637591,New Egg
1529,quadro p3000 6gbbe the , Intel Xeon E3-1505M,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BZ82,8.0,2,1,47097.74993274109,New Egg
1530,quadro m2200m 4gb gpube, Intel Xeon E3-1505M,15.6,Visit,0.0,256.0,https://www.newegg.com/black-lenovo-p51-thinkpad-workstation/p/1TS-000E-06YP7,64.0,2,1,54683.50006166627,New Egg
1531,quadro p3000 6gb gpu,Xeon E3-1505M,17.3,Visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BT80,64.0,2,1,66338.30547819452,New Egg
1532,quadro p3000 6gb, Intel Xeon E3-1505M,17.3,Visit,0.0,4000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BYJ2,32.0,2,1,84603.02423521827,New Egg
1533,quadro p3000 6gbbe the , Intel Xeon E3-1505M,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0DEM2,32.0,2,1,56727.23371290583,New Egg
1534,quadro p3000 6gb,Xeon E3-1505M,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BV34,64.0,2,1,74991.95246992957,New Egg
1535,quadro p4000 8gb gpu, Intel Xeon E3-1535M,17.3,Visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BR77,32.0,2,1,77882.6388054666,New Egg
1536,quadro m520m,Core i7-7600U,15.6,Visit,0.0,1000.0,https://www.newegg.com/black-lenovo-p51s-thinkpad-workstation/p/1TS-000E-0CZ12,8.0,2,1,44556.89187984868,New Egg
1537,quadro p4000 8gb, Intel Xeon E3-1535M,17.3,Visit,1000.0,2000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNV2,8.0,2,1,93256.67122695332,New Egg
1538,quadro p3000 6gb gpu, Intel Xeon E3-1505M,17.3,Visit,0.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BN02,32.0,2,1,60575.344821996514,New Egg
1539,quadro p3000 6gb, Intel Xeon E3-1505M,17.3,Visit,0.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BYJ6,64.0,2,1,67295.7302517482,New Egg
1540,quadro p4000 8gb gpu, Intel Xeon E3-1535M,17.3,Visit,0.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNM4,16.0,2,1,68253.15502530186,New Egg
1541,quadro p1000 4gbbe the , Hexa-Core i7-8850H,15.6,Visit,0.0,1000256.0,https://www.newegg.com/black-lenovo-p52-thinkpad/p/1TS-000E-0B2H3,8.0,2,1,52658.17842530276,New Egg
1542,quadro p3000 6gbbe the , Intel Xeon E3-1505M,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BZ80,64.0,2,1,61532.76959555018,New Egg
1543,nan,i7-6600U,15.6,Visit,0.0,512.0,https://www.newegg.com/p/1TS-000E-0FSR6,16.0,2,1,30011.4001277834,New Egg
1544,intel i7,Intel i7-7700H,17.3,Visit,0.0,4000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BKH1,8.0,2,1,63447.61914265751,New Egg
1545,quadro p3000 6gb gpu,Xeon E3-1505M,17.3,Visit,0.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BT82,64.0,2,1,68253.15502530186,New Egg
1546,quadro p3000 6gb, Intel Xeon E3-1505M,17.3,Visit,1000.0,512.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPV1,16.0,2,1,57684.65848645949,New Egg
1547,quadro p4000 8gb gpu, Intel Xeon E3-1535M,17.3,Visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNR5,64.0,2,1,79797.48835257393,New Egg
1548,quadro m2200m 4gbbe the, Intel Xeon E3-1505M,15.6,Visit,1000.0,2000.0,https://www.newegg.com/black-lenovo-p51-thinkpad-workstation/p/1TS-000E-06ZZ0,16.0,2,1,49620.19597075748,New Egg
1549,quadro p3000 6gb gpu,Xeon E3-1535M,17.3,Visit,0.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BTF0,8.0,2,1,62490.19436910385,New Egg
1550,nan, Intel Core i7-7600U,14.0,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000E-07EF6,8.0,2,1,30379.27218500652,New Egg
1551,nan,i7-6600U,15.6,Visit,0.0,128.0,https://www.newegg.com/p/1TS-000E-0FSU0,32.0,2,1,31300.24116910564,New Egg
1552,quadro p3000 6gbbe the , Intel Xeon E3-1505M,17.3,Visit,1000.0,500.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BY81,16.0,2,1,51921.69783026147,New Egg
1553,quadro m2200m 4gb,Intel E3-1535M,15.6,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p51-thinkpad-workstation/p/1TS-000E-06ZS0,32.0,2,1,60299.164598856034,New Egg
1554,quadro p4000 8gb,Xeon E3-1535M,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BW15,64.0,2,1,92299.24645339965,New Egg
1555,nan, Intel Core i7-7500U,14.0,Visit,0.0,2000.0,https://www.newegg.com/p/1TS-000E-07X56,12.0,2,1,34062.04340051044,New Egg
1556,quadro p4000 8gb, Intel Xeon E3-1535M,17.3,Visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BNV8,16.0,2,1,74991.95246992957,New Egg
1557,geforce gt650m discrete,Core i7-3630Q,15.6,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000E-0D785,16.0,2,0,18411.83075588324,New Egg
1558,quadro p3000 6gbbe the , Intel Xeon E3-1505M,17.3,Visit,1000.0,2000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BZB1,64.0,2,1,82688.17468811094,New Egg
1559,quadro p4000 8gb,Xeon E3-1535M,17.3,Visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BU28,16.0,2,1,78840.06357902027,New Egg
1560,quadro p3000 6gb,Xeon E3-1505M,17.3,Visit,1000.0,512.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BV28,32.0,2,1,67295.7302517482,New Egg
1561,quadro p3000 6gb, Intel Xeon E3-1505M,17.3,Visit,1000.0,1000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BSP8,32.0,2,1,60575.344821996514,New Egg
1562,nan, Intel Core i7-7600U,14.0,Visit,0.0,256.0,https://www.newegg.com/p/1TS-000E-07FX9,16.0,2,1,33141.07441641132,New Egg
1563,quadro m2200m 4gb gpube, Intel Xeon E3-1505M,15.6,Visit,0.0,4000.0,https://www.newegg.com/black-lenovo-p51-thinkpad-workstation/p/1TS-000E-06YB9,8.0,2,1,54683.50006166627,New Egg
1564,nan, Laptop i5-8365U 8GB,14.0,Visit,0.0,256.0,https://www.newegg.com/dell-latitude-5400-laptop-workstation/p/1TS-000A-04WA0,8.0,2,1,38613.30935771679,New Egg
1565,geforce gt650m discrete,Core i7-3630Q,8.1,Visit,0.0,250.0,https://www.newegg.com/p/1TS-000E-0D7J2,8.0,2,0,19884.7919459658,New Egg
1566,nan, Intel Core i7-4500U,8.1,Visit,0.0,16.0,https://www.newegg.com/black-lenovo-ideapad-yoga-2-13/p/1TS-000E-07RK4,8.0,2,1,20253.03224348644,New Egg
1567,quadro p3000 6gb gpube , Intel Xeon E3-1505M,17.3,Visit,500.0,0.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BZ04,8.0,2,1,42292.214050096736,New Egg
1568,nan, Intel Core i7-7500U,14.0,Visit,0.0,512.0,https://www.newegg.com/p/1TS-000E-07FK0,16.0,2,1,30379.27218500652,New Egg
1569,intel uhd graphics 6201, Quad-Core i5-8250U,17.3,Visit,0.0,2000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03HP7,32.0,2,1,32220.84191290724,New Egg
1570,nvidia quadro m2200,Intel Xeon,15.6,Visit,0.0,500.0,https://www.newegg.com/black-lenovo-p51-thinkpad-workstation/p/1TS-000E-06Y33,32.0,2,1,46582.21351621219,New Egg
1571,quadro p1000 4gbbe the , Hexa-Core i7-8850H,15.6,Visit,0.0,4000.0,https://www.newegg.com/black-lenovo-p52-thinkpad/p/1TS-000E-0B2J1,8.0,2,1,63797.44742530212,New Egg
1572,intel hd graphics 6000 ,Intel Core i5,13.3,Visit,0.0,256.0,https://www.newegg.com/p/1XV-000E-00280,8.0,0,1,19423.755093469958,New Egg
1573,quadro p3000 6gb, Intel Xeon E3-1505M,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BPT1,16.0,2,1,54793.97215092247,New Egg
1574,quadro p3000 6gb gpu,Xeon E3-1535M,17.3,Visit,0.0,2000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BY21,32.0,2,1,74991.95246992957,New Egg
1575,geforce gt650m discrete,Core i7-3630Q,8.1,Visit,0.0,1000.0,https://www.newegg.com/p/1TS-000E-0D772,8.0,2,0,22094.23373108964,New Egg
1576,quadro p3000 6gb, Intel Xeon E3-1505M,17.3,Visit,0.0,2000.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BSG6,32.0,2,1,62490.19436910385,New Egg
1577,quadro p3000 6gb,Xeon E3-1535M,17.3,Visit,1000.0,256.0,https://www.newegg.com/black-lenovo-p71-thinkpad-workstation/p/1TS-000E-0BVA6,32.0,2,1,74034.52769637591,New Egg
1578,intel uhd graphics 6202, Quad-Core i5-8250U,17.3,Visit,0.0,2000.0,https://www.newegg.com/silver-17-3-hp-laptop-everyday-value/p/1TS-000D-03HM1,8.0,1,1,30379.64042530404,New Egg
